fold,max_depth,nrounds,alpha,gamma,eta,train_f2_score,val_f2_score,f2_score_diff,train_auc,val_auc,auc_diff,train_gain,val_gain,gain_diff,val_tp,val_fp,val_tn,val_fn
2,3,40,10,10,0.7,0.231358297099098,0.240220530322919,0.00886223322382149,0.778436936171038,0.787083691692824,0.00864675552178595,22228750,5848750,16380000,183,2458,44321,109
2,3,40,10,10,1,0.231984829329962,0.230613279270147,0.0013715500598151,0.786384522337922,0.783896342083015,0.00248818025490671,22765000,5627500,17137500,182,2596,44183,110
3,2,20,0,0,0.3,0.209004156665301,0.186860271363961,0.0221438853013396,0.774399849883542,0.738095326992237,0.0363045228913045,20188750,4058750,16130000,157,2876,43903,135
3,2,20,0,0,0.5,0.232771145221401,0.201156650741765,0.0316144944796359,0.787647391685356,0.745658615694257,0.0419887759910996,22901250,4488750,18412500,160,2649,44130,132
3,2,20,0,0,0.7,0.247995147921019,0.20490698301429,0.0430881649067294,0.789867413600676,0.734739010333345,0.0551284032673302,24091250,4423750,19667500,152,2389,44390,140
3,2,20,0,0,1,0.239966501320621,0.203665987780041,0.0363005135405803,0.791916449721968,0.746182354978979,0.0457340947429893,23686250,4550000,19136250,160,2600,44179,132
3,2,20,0,5,0.3,0.209166862791245,0.186602870813397,0.0225639919778479,0.773334719894256,0.736596769361735,0.0367379505325209,20145000,4035000,16110000,156,2856,43923,136
3,2,20,0,5,0.5,0.232859399684044,0.201308505284348,0.031550894399696,0.787663424606287,0.74569068136475,0.0419727432415373,22908750,4492500,18416250,160,2646,44133,132
3,2,20,0,5,0.7,0.247558100370495,0.204520990312164,0.0430371100583316,0.789420626334475,0.734664190435528,0.0547564358989474,24033750,4415000,19618750,152,2396,44383,140
3,2,20,0,5,1,0.239966501320621,0.203665987780041,0.0363005135405803,0.791916449721968,0.746182354978979,0.0457340947429893,23686250,4550000,19136250,160,2600,44179,132
3,2,20,0,10,0.3,0.207622462552773,0.185402487678949,0.0222199748738245,0.775561715032035,0.739177030906328,0.0363846841257064,20126250,4033750,16092500,158,2935,43844,134
3,2,20,0,10,0.5,0.226698661278101,0.201401050788091,0.0252976104900095,0.779449698357797,0.74716786188159,0.0322818364762068,21945000,4513750,17431250,161,2668,44111,131
3,2,20,0,10,0.7,0.241754723022735,0.206463195691203,0.0352915273315317,0.795978155053719,0.748215340451034,0.0477628146026857,24071250,4636250,19435000,161,2570,44209,131
3,2,20,0,10,1,0.242925442563639,0.201654601861427,0.0412708407022116,0.795051977045835,0.739931599093025,0.0551203779528108,24092500,4425000,19667500,156,2544,44235,136
3,2,20,5,0,0.3,0.199323961798476,0.180931744312026,0.0183922174864503,0.782731182914763,0.750900437703723,0.0318307452110399,19692500,4041250,15651250,167,3280,43499,125
3,2,20,5,0,0.5,0.226965186369787,0.2,0.0269651863697871,0.786937136491038,0.749780189096676,0.0371569473943615,22417500,4516250,17901250,163,2744,44035,129
3,2,20,5,0,0.7,0.237735373764091,0.203726708074534,0.0340086656895567,0.795272706532756,0.752037634262184,0.0432350722705729,23741250,4628750,19112500,164,2693,44086,128
3,2,20,5,0,1,0.244671172342085,0.202244258872651,0.0424269134694334,0.79572322520507,0.738593369814988,0.0571298553900811,24255000,4420000,19835000,155,2509,44270,137
3,2,20,5,5,0.3,0.202044923043455,0.179239058720035,0.0228058643234194,0.783401893440376,0.744735190272418,0.0386667031679581,20006250,3926250,16080000,163,3216,43563,129
3,2,20,5,5,0.5,0.226461538461538,0.197352292228487,0.0291092462330511,0.786097005028407,0.746291400221443,0.0398056048069637,22327500,4411250,17916250,161,2750,44029,131
3,2,20,5,5,0.7,0.236716192394863,0.203373015873016,0.0333431765218469,0.793967082729506,0.751962814364366,0.0420042683651397,23585000,4620000,18965000,164,2700,44079,128
3,2,20,5,5,1,0.242878942014242,0.197334700153767,0.0455442418604748,0.799552990816943,0.73612215351286,0.0634308373040831,24380000,4282500,20097500,154,2580,44199,138
3,2,20,5,10,0.3,0.204861303360833,0.181838464970995,0.0230228383898377,0.782980752441818,0.745429946466436,0.0375508059753812,20263750,4007500,16256250,163,3151,43628,129
3,2,20,5,10,0.5,0.227201602303311,0.197908887229276,0.0292927150740354,0.782518959478074,0.74350805609706,0.0390109033810132,22168750,4388750,17780000,159,2690,44089,133
3,2,20,5,10,0.7,0.234409414133786,0.204437796060833,0.0299716180729537,0.790933097238201,0.752187274057818,0.0387458231803829,23226250,4646250,18580000,164,2679,44100,128
3,2,20,5,10,1,0.239225118637457,0.20109689213894,0.0381282264985172,0.788413762102934,0.736902418161527,0.0515113439414062,23411250,4373750,19037500,154,2507,44272,138
3,2,20,10,0,0.3,0.204143146818655,0.180389552899513,0.0237535939191421,0.784637503619304,0.745045158420518,0.0395923451987855,20281250,3962500,16318750,163,3187,43592,129
3,2,20,10,0,0.5,0.226062220070209,0.196197903972703,0.0298643160975065,0.790108477077499,0.746034874857498,0.0440736022200006,22537500,4381250,18156250,161,2774,44005,131
3,2,20,10,0,0.7,0.238021350546177,0.207612456747405,0.0304088937987719,0.799819146913169,0.758705243864549,0.0411139030486197,24050000,4802500,19247500,168,2710,44069,124
3,2,20,10,0,1,0.248465650366264,0.210772833723653,0.0376928166426107,0.796351181274866,0.750536916957527,0.045814264317339,24548750,4756250,19792500,162,2513,44266,130
3,2,20,10,5,0.3,0.203399122807018,0.180429488598627,0.0229696342083902,0.783363945657915,0.745055846977349,0.038308098680566,20140000,3963750,16176250,163,3186,43593,129
3,2,20,10,5,0.5,0.225636682596334,0.196102314250914,0.0295343683454206,0.789653673350833,0.746013497743836,0.043640175606997,22476250,4378750,18097500,161,2776,44003,131
3,2,20,10,5,0.7,0.239313471502591,0.20699408588326,0.0323193856193303,0.789553712389897,0.748322226019344,0.0412314863705531,23490000,4648750,18841250,161,2560,44219,131
3,2,20,10,5,1,0.247410437421653,0.211157455683003,0.0362529817386503,0.795048229625104,0.750611736855345,0.0444364927697596,24393750,4765000,19628750,162,2506,44273,130
3,2,20,10,10,0.3,0.205984146477615,0.181962025316456,0.0240221211611596,0.782512050314088,0.742603848114729,0.039908202199359,20347500,3980000,16367500,161,3095,43684,131
3,2,20,10,10,0.5,0.220583863487722,0.197337137422729,0.0232467260649928,0.787161075765069,0.753549040123671,0.0336120356413976,21916250,4502500,17413750,166,2872,43907,126
3,2,20,10,10,0.7,0.237336731443135,0.204730417090539,0.0326063143525956,0.791456839321947,0.747862618075609,0.0435942212463378,23471250,4595000,18876250,161,2603,44176,131
3,2,20,10,10,1,0.237196426324399,0.20470053070508,0.0324958956193196,0.79480186988516,0.749318421478787,0.0454834484063729,23672500,4613750,19058750,162,2627,44152,130
3,3,20,0,0,0.3,0.221154420103862,0.193770803613885,0.0273836164899771,0.78690668355004,0.748379988151808,0.0385266953982321,21948750,4352500,17596250,163,2875,43904,129
3,3,20,0,0,0.5,0.248715183046761,0.202872983870968,0.0458421991757932,0.808079896657209,0.747477830029691,0.0606020666275185,25338750,4550000,20788750,161,2639,44140,131
3,3,20,0,0,0.7,0.257130096344031,0.201827875095202,0.0553022212488294,0.817791641760122,0.744341763529883,0.0734498782302391,26548750,4486250,22062500,159,2612,44167,133
3,3,20,0,0,1,0.267464424320828,0.203097232800203,0.0643671915206248,0.827406651703827,0.746064780853837,0.0813418708499902,27865000,4536250,23328750,160,2611,44168,132
3,3,20,0,5,0.3,0.223139507059105,0.189737470167064,0.0334020368920406,0.789159324955461,0.741658935765288,0.0475003891901735,22245000,4172500,18072500,159,2863,43916,133
3,3,20,0,5,0.5,0.246499322449506,0.202651032373184,0.0438482900763226,0.800170258272786,0.74451278043918,0.0556574778336063,24668750,4506250,20162500,159,2596,44183,133
3,3,20,0,5,0.7,0.254361858503227,0.211214483278853,0.043147375224374,0.81355357429813,0.759442754285892,0.0541108200122379,26081250,4888750,21192500,168,2641,44138,124
3,3,20,0,5,1,0.261859332850845,0.206493506493506,0.055365826357339,0.814750699060976,0.745293045087847,0.0694576539731292,26641250,4597500,22043750,159,2523,44256,133
3,3,20,0,10,0.3,0.220004737652493,0.191211401425178,0.028793336227315,0.787412795826609,0.744891199276575,0.0425215965500337,21882500,4247500,17635000,161,2881,43898,131
3,3,20,0,10,0.5,0.247965171304183,0.199293642785066,0.0486715285191177,0.80870625584076,0.742351532285152,0.066354723555608,25328750,4405000,20923750,158,2638,44141,134
3,3,20,0,10,0.7,0.247188893774735,0.208799403430276,0.0383894903444586,0.808949959441835,0.758951080671663,0.0499988787701716,25291250,4831250,20460000,168,2687,44092,124
3,3,20,0,10,1,0.250178005048871,0.213577421815408,0.0366005832334624,0.804175310747658,0.759913050786458,0.0442622599611993,25178750,4943750,20235000,168,2597,44182,124
3,3,20,5,0,0.3,0.221724858251268,0.190464781983709,0.0312600762675596,0.787762847933602,0.741829952674584,0.0459328952590173,22046250,4192500,17853750,159,2847,43932,133
3,3,20,5,0,0.5,0.24384064855279,0.200251889168766,0.0435887593840242,0.801974515525761,0.74401041826812,0.057964097257641,24603750,4447500,20156250,159,2643,44136,133
3,3,20,5,0,0.7,0.254319549602019,0.209879703097005,0.0444398465050137,0.809764428622205,0.753298883968248,0.0564655446539565,25823750,4776250,21047500,164,2575,44204,128
3,3,20,5,0,1,0.265526552655266,0.206264323911383,0.0592622287438828,0.826724714930639,0.749639078183718,0.0770856367469208,27697500,4651250,23046250,162,2597,44182,130
3,3,20,5,5,0.3,0.219207299010605,0.190521552750655,0.02868574625995,0.78613923786522,0.743285756077762,0.0428534817874579,21741250,4211250,17530000,160,2871,43908,132
3,3,20,5,5,0.5,0.237463685739548,0.201442427256901,0.0360212584826465,0.794100690403931,0.748634353841599,0.0454663365623316,23647500,4533750,19113750,162,2691,44088,130
3,3,20,5,5,0.7,0.250465609145206,0.214012738853503,0.0364528702917027,0.806864588438946,0.759998559241107,0.0468660291978398,25376250,4953750,20422500,168,2589,44190,124
3,3,20,5,5,1,0.255317785750897,0.215845606907059,0.0394721788438376,0.814088542629451,0.763305642650212,0.0507828999792389,26180000,5037500,21142500,170,2600,44179,122
3,3,20,5,10,0.3,0.212881162724423,0.190004606172271,0.0228765565521521,0.787374864058767,0.750372379070693,0.0370024849880739,21258750,4282500,16976250,165,3009,43770,127
3,3,20,5,10,0.5,0.238215276027225,0.204744069912609,0.0334712061146154,0.795732854566399,0.752251405398805,0.0434814491675946,23805000,4653750,19151250,164,2673,44106,128
3,3,20,5,10,0.7,0.242803994517329,0.201455679750455,0.0413483147668743,0.792025470381375,0.738433041462523,0.0535924289188524,23888750,4401250,19487500,155,2524,44255,137
3,3,20,5,10,1,0.244541774503949,0.207562136435748,0.0369796380682002,0.789683572643591,0.74257383230445,0.0471097403391407,23853750,4582500,19271250,157,2457,44322,135
3,3,20,10,0,0.3,0.216571428571429,0.1909362778928,0.0256351506786289,0.792233408763712,0.752041953610492,0.0401914551532199,21865000,4326250,17538750,166,3013,43766,126
3,3,20,10,0,0.5,0.237946344818961,0.202146244072872,0.0358001007460882,0.797557951413661,0.748783993637234,0.0487739577764268,23901250,4551250,19350000,162,2677,44102,130
3,3,20,10,0,0.7,0.253111766970358,0.200715929429813,0.0523958375405447,0.810701295244043,0.741195008473244,0.069506286770799,25807500,4421250,21386250,157,2586,44193,135
3,3,20,10,0,1,0.259550704404112,0.209701869631127,0.0498488347729854,0.822733560856831,0.756199802217773,0.0665337586390584,27042500,4812500,22230000,166,2624,44155,126
3,3,20,10,5,0.3,0.215428571428571,0.190541781450872,0.024886789977699,0.790510391382634,0.751945756599013,0.0385646347836217,21665000,4315000,17350000,166,3022,43757,126
3,3,20,10,5,0.5,0.235837362092476,0.19680196801968,0.0390353940727953,0.797175833464806,0.744718022693124,0.0524578107716819,23722500,4378750,19343750,160,2737,44042,132
3,3,20,10,5,0.7,0.246406570841889,0.209356422848281,0.037050147993608,0.801660798300364,0.75025901447992,0.0514017838204443,24760000,4723750,20036250,162,2539,44240,130
3,3,20,10,5,1,0.243787056894159,0.196370867511807,0.0474161893823521,0.803093088584816,0.74172090743212,0.0613721811526966,24672500,4331250,20341250,158,2697,44082,134
3,3,20,10,10,0.3,0.210943205437897,0.191653436153323,0.019289769284574,0.788413810146789,0.756548315058829,0.0318654950879596,21138750,4398750,16740000,169,3072,43707,123
3,3,20,10,10,0.5,0.230093389039076,0.195104217159476,0.0349891718795995,0.791627335526207,0.745789038050384,0.0458382974758236,22945000,4352500,18592500,161,2797,43982,131
3,3,20,10,10,0.7,0.237552261497529,0.203800950237559,0.0337513112599701,0.79336744508084,0.750592519415837,0.0427749256650031,23607500,4611250,18996250,163,2668,44111,129
3,3,20,10,10,1,0.23982605309275,0.20360824742268,0.0362178056700696,0.789641893455018,0.743249371058961,0.0463925223960567,23531250,4510000,19021250,158,2554,44225,134
3,2,30,0,0,0.3,0.225598811660581,0.201135241855874,0.0244635698047069,0.783330234885952,0.750026025903791,0.0333042089821615,22093750,4545000,17548750,163,2721,44058,129
3,2,30,0,0,0.5,0.245188926539224,0.210835675951955,0.0343532505872688,0.80107773120625,0.754957769951216,0.0461199612550342,24638750,4818750,19820000,165,2580,44199,127
3,2,30,0,0,0.7,0.258716556551318,0.208825847123719,0.0498907094275987,0.812361777827642,0.745752653031582,0.0666091247960594,26281250,4651250,21630000,159,2480,44299,133
3,2,30,0,0,1,0.25524840266006,0.201550387596899,0.0536980150631607,0.808779463237574,0.739910221979363,0.0688692412582113,25817500,4422500,21395000,156,2546,44233,136
3,2,30,0,5,0.3,0.226202280614774,0.200346277516696,0.0258560030980789,0.78381710445448,0.748399205591316,0.0354178988631639,22170000,4506250,17663750,162,2713,44066,130
3,2,30,0,5,0.5,0.243871459418265,0.210233029381966,0.0336384300362994,0.801227909435228,0.756306687786084,0.0449212216491439,24557500,4825000,19732500,166,2614,44165,126
3,2,30,0,5,0.7,0.258401305057096,0.206036745406824,0.0523645596502721,0.812690990340348,0.74227455271318,0.0704164376271678,26283750,4547500,21736250,157,2485,44294,135
3,2,30,0,5,1,0.25517605169458,0.21038961038961,0.0447864413049696,0.805362284530171,0.75046209705971,0.0549001874704617,25582500,4747500,20835000,162,2520,44259,130
3,2,30,0,10,0.3,0.227033062465108,0.201643017176998,0.0253900452881098,0.784718695447346,0.748677108068923,0.0360415873784224,22288750,4538750,17750000,162,2687,44092,130
3,2,30,0,10,0.5,0.240023134759977,0.205391527599487,0.0346316071604904,0.792676416579944,0.746535077354404,0.0461413392255401,23738750,4591250,19147500,160,2567,44212,132
3,2,30,0,10,0.7,0.245621941797579,0.206463195691203,0.0391587461063764,0.799645978555419,0.748215340451034,0.0514306381043855,24575000,4636250,19938750,161,2570,44209,131
3,2,30,0,10,1,0.244533574847975,0.203896103896104,0.0406374709518712,0.796828437496683,0.741847010439938,0.0549814270567445,24317500,4497500,19820000,157,2525,44254,135
3,2,30,5,0,0.3,0.221793635486982,0.198595301525793,0.0231983339611885,0.785183128535341,0.750926024351754,0.0342571041835875,21900000,4498750,17401250,164,2797,43982,128
3,2,30,5,0,0.5,0.240207409258449,0.202082816761716,0.0381245924967336,0.800961231719999,0.750229108483581,0.0507321232364185,24281250,4568750,19712500,163,2702,44077,129
3,2,30,5,0,0.7,0.245082436819658,0.208227526663281,0.0368549101563767,0.802188287804841,0.752967538706486,0.0492207490983549,24703750,4737500,19966250,164,2606,44173,128
3,2,30,5,0,1,0.252293577981651,0.19464105156724,0.0576525264144117,0.811699621396116,0.735544971443983,0.0761546499521329,25820000,4215000,21605000,154,2634,44145,138
3,2,30,5,5,0.3,0.220784616297703,0.193265354517429,0.0275192617802737,0.787942419850953,0.748262414026666,0.0396800058242861,21978750,4338750,17640000,163,2886,43893,129
3,2,30,5,5,0.5,0.236133316935186,0.20462850182704,0.0315048151081461,0.799849078235163,0.758074619011516,0.041774459223647,23912500,4728750,19183750,168,2769,44010,124
3,2,30,5,5,0.7,0.24439204690288,0.211071789686552,0.0333202572163284,0.800941451378337,0.75794419665539,0.0429972547229476,24575000,4865000,19710000,167,2621,44158,125
3,2,30,5,5,1,0.249595338297184,0.202842377260982,0.0467529610362016,0.803324490671073,0.741633239303317,0.0616912513677558,25083750,4472500,20611250,157,2545,44234,135
3,2,30,5,10,0.3,0.221743614633259,0.195388349514563,0.0263552651186954,0.783320621539241,0.74585316939137,0.037467452147871,21786250,4360000,17426250,161,2791,43988,131
3,2,30,5,10,0.5,0.240760765854589,0.205095541401274,0.0356652244533155,0.796556415474477,0.747937437973426,0.0486189775010513,24038750,4603750,19435000,161,2596,44183,131
3,2,30,5,10,0.7,0.235197159883352,0.205616850551655,0.0295803093316974,0.789953476160547,0.752433110864933,0.0375203652956146,23222500,4675000,18547500,164,2656,44123,128
3,2,30,5,10,1,0.239225118637457,0.20109689213894,0.0381282264985172,0.788413762102934,0.736902418161527,0.0515113439414062,23411250,4373750,19037500,154,2507,44272,138
3,2,30,10,0,0.3,0.221845036031207,0.194882831181253,0.0269622048499542,0.788528159098555,0.748636513515753,0.0398916455828011,22101250,4382500,17718750,163,2851,43928,129
3,2,30,10,0,0.5,0.23706362961129,0.202519140528526,0.0345444890827643,0.799270817814406,0.751781108898238,0.0474897089161672,23945000,4598750,19346250,164,2717,44062,128
3,2,30,10,0,0.7,0.245963673057518,0.209701869631127,0.0362618034263908,0.806103024694725,0.756199802217773,0.0499032224769519,25020000,4812500,20207500,166,2624,44155,126
3,2,30,10,0,1,0.254402495288843,0.20607934054611,0.0483231547427324,0.808643183409661,0.746674028593207,0.0619691548164533,25753750,4607500,21146250,160,2554,44225,132
3,2,30,10,5,0.3,0.220912230558533,0.194789674952199,0.026122555606334,0.787227879602281,0.748615136402091,0.0386127432001897,21947500,4380000,17567500,163,2853,43926,129
